"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.surface"	"cell.volume"	"cell.length"
1121	1	144.1041667	94.42887931	167.2358591	1392	48.74519576
1122	1	143.7557471	94.36853448	165.5282818	1392	47.8675623
1123	1	143.6532084	94.05695746	168.4098186	1387	47.81155556
1124	1	143.2705628	94.06132756	167.7694771	1386	48.03012448
1125	1	143.1112706	94.20315865	170.4375667	1393	48.13986226
1126	1	142.5590778	94.46902017	171.5048026	1388	48.25100229
1127	1	141.4148629	94.70779221	169.2636073	1386	49.10430964
1128	1	140.86844	94.78001438	167.7694771	1391	47.90008397
1129	1	140.3318934	94.41756659	171.0779082	1389	46.88637215
1130	1	139.8647482	94.00215827	168.303095	1390	46.64818772
1131	1	139.353405	94.44014337	170.5442903	1395	46.93026169
1132	1	138.396267	94.62167983	167.5560299	1393	47.32337472
1133	1	137.9755922	94.38262742	171.9316969	1393	46.52438978
1134	1	137.632491	94.49241877	170.0106724	1385	46.48799581
1135	1	136.4985632	94.40948276	169.0501601	1392	47.76606894
1136	1	135.9625899	94.63453237	167.7694771	1390	47.97728029
1137	1	135.0670512	94.57894737	170.6510139	1387	48.08112812
1138	1	133.9762419	94.86825054	170.5442903	1389	48.68559784
1139	1	133.6332853	94.77521614	166.0618997	1388	48.92240997
1140	1	133.1402878	94.85827338	170.2241195	1390	49.57302948
1141	1	132.4924623	94.82340273	169.0501601	1393	48.8109385
1142	1	132.3856631	94.54408602	168.7299893	1395	48.20198876
1143	1	131.7166547	94.24729632	166.2753469	1387	47.76155552
1144	1	130.4827089	94.25720461	171.8249733	1388	48.99153017
1145	1	130.0409483	94.61566092	164.4610459	1392	48.94362337
1146	1	129.6693027	94.51833214	169.0501601	1391	48.72633345
1147	1	129.3203744	94.53635709	166.5955176	1389	47.51919206
1148	1	129.0634006	94.11527378	168.0896478	1388	46.75192247
1149	1	128.4517986	94.01294964	169.4770544	1390	47.18531505
1150	1	128.4712644	94.14439655	168.5165422	1392	47.38006448
1151	1	128.3036612	93.92462312	169.4770544	1393	48.34203225
1152	1	128.1387491	93.86915888	170.4375667	1391	49.28751167
1153	1	127.6319943	94.05164993	168.7299893	1394	48.4691067
1154	1	127.0115274	93.90634006	173.3191035	1388	48.78971633
1155	1	126.5951009	94.14048991	166.3820704	1388	48.73555169
1156	1	125.8045977	94.51149425	168.6232657	1392	48.76883478
1157	1	125.0690151	94.54780733	172.8922092	1391	49.12557999
1158	1	124.6647441	94.32444124	172.9989328	1387	48.49073043
1159	1	123.9172066	94.22030238	165.3148346	1389	48.47087998
1160	1	123.3827338	94.02086331	170.3308431	1390	48.95540292
1161	1	122.6428571	94.08585859	173.959445	1386	49.09030867
1162	1	121.9317529	94.12571839	170.9711846	1392	47.36055037
1163	1	121.4960403	94.18214543	168.303095	1389	47.71132371
1164	1	121.2246949	93.85427136	171.1846318	1393	48.66334126
1165	1	120.0997846	94.09834889	169.3703308	1393	48.42670285
1166	1	119.6791367	93.80935252	170.6510139	1390	47.55772335
1167	1	118.9647989	93.71551724	172.9989328	1392	48.2610519
1168	1	118.6901004	93.36011478	170.1173959	1394	48.11177057
1169	1	118.433935	93.25920578	168.1963714	1385	48.57606525
1170	1	117.7361211	93.1146359	174.0661686	1387	48.48513028
1171	1	116.6755205	93.49461594	171.7182497	1393	48.24446079
1172	1	116.0655148	93.25269978	170.5442903	1389	48.24853725
1173	1	115.4297044	93.20764239	169.2636073	1387	47.23348179
1174	1	114.8224299	93.22861251	168.1963714	1391	47.34369265
1175	1	114.4758819	93.12311015	172.0384205	1389	47.71497902
1176	1	113.6272531	93.43547224	173.8527215	1387	47.29432762
1177	1	113.2701149	93.62140805	171.7182497	1392	46.92678366
1178	1	112.8979152	93.49173257	170.0106724	1391	46.57198189
1179	1	112.8113343	93.12482066	166.8089648	1394	46.33432442
1180	1	112.4688172	92.90896057	172.1451441	1395	46.57318594
1181	1	111.9892319	92.44723618	171.5048026	1393	47.02275648
1182	1	111.4121037	92.44164265	166.9156884	1388	46.34462825
1183	1	110.5978417	92.07625899	170.7577375	1390	47.61245681
1184	1	109.9661627	91.75305976	167.4493063	1389	47.67388505
1185	1	109.7017291	91.97766571	170.5442903	1388	47.53011331
1186	1	108.7194245	92.28561151	172.0384205	1390	47.44260068
1187	1	108.4037356	92.22126437	168.0896478	1392	47.51772393
1188	1	108.1267099	91.87688985	173.2123799	1389	47.91946012
1189	1	107.9349711	92.01734104	164.5677695	1384	48.09440605
1190	1	107.2782171	91.66498922	170.864461	1391	48.60319977
1191	1	106.5915291	91.75592247	170.6510139	1393	48.90644592
1192	1	106.0344828	91.16882184	172.8922092	1392	49.28319889
1193	1	106.0071942	91.19280576	169.2636073	1390	48.50208035
1194	1	106.121408	91.29741379	168.9434365	1392	48.91830107
1195	1	105.4765681	91.40158616	169.4770544	1387	48.5515246
1196	1	105.0215983	91.22462203	167.5560299	1389	48.92981412
1197	1	104.8326149	90.89152299	169.4770544	1392	49.14933152
1198	1	104.2943288	90.8011486	170.3308431	1393	47.87331107
1199	1	104.101585	90.74783862	170.2241195	1388	47.07571772
1200	1	103.4685466	90.62617498	163.927428	1383	46.43014057
1201	1	102.9713056	90.69512195	170.7577375	1394	45.90956076
1202	1	102.7697842	90.77697842	170.3308431	1390	45.87605879
1203	1	102.6465517	90.16738506	167.3425827	1392	45.60314191
1204	1	101.9568345	89.81223022	167.2358591	1390	44.39757633
1205	1	101.7447879	89.47879224	168.9434365	1391	44.65830814
1206	1	101.6327116	89.68938307	171.9316969	1394	44.22905481
1207	1	100.9675793	89.96469741	168.8367129	1388	43.73276318
1208	1	100.804738	90.19167265	169.0501601	1393	42.90900069
1209	1	100.8975469	90.55627706	167.2358591	1386	42.78351871
1210	1	100.8213773	90.62266858	168.1963714	1394	43.22590056
1211	1	100.6406026	90.69870875	167.5560299	1394	43.27132584
1212	1	99.99423631	91.03746398	167.4493063	1388	42.73386663
1213	1	98.93731988	91.11887608	168.4098186	1388	42.84786858
1214	1	98.42025862	90.9762931	171.9316969	1392	43.37128988
1215	1	98.19054441	90.73495702	171.7182497	1396	43.79302837
1216	1	97.36743516	90.89048991	170.7577375	1388	44.11564169
1217	1	97.0487106	91.07808023	167.5560299	1396	44.15080832
1218	1	96.63662581	90.90555155	163.0736393	1387	45.08555514
1219	1	95.825054	91.2512599	173.6392743	1389	45.78869087
1220	1	95.58363245	91.14070352	167.7694771	1393	45.16089328
1221	1	95.21162123	90.95552367	171.398079	1394	45.31094547
1222	1	94.73938085	91.20734341	170.0106724	1389	44.6843924
1223	1	94.63426926	91.53923686	171.5048026	1389	44.72880042
1224	1	94.69877786	91.87994249	167.4493063	1391	44.14031651
1225	1	94.16834532	92.0294964	170.3308431	1390	44.69506998
1226	1	93.90338861	91.89401586	169.0501601	1387	44.27895246
1227	1	93.56999282	91.88370424	167.022412	1393	43.99605355
1228	1	93.18876081	91.31772334	167.9829242	1388	43.38989095
1229	1	92.64553314	91.28314121	165.9551761	1388	44.42995491
1230	1	92.44115523	91.17472924	169.6905016	1385	44.05064365
1231	1	91.64414091	91.38533429	172.3585912	1391	44.35358874
1232	1	91.34221902	91.27449568	169.583778	1388	43.57581009
1233	1	91.017934	91.51147776	171.1846318	1394	44.02233236
1234	1	90.2333094	91.64106246	169.6905016	1393	43.74043429
1235	1	89.28243728	91.59713262	172.5720384	1395	44.47055528
1236	1	88.94168467	91.60979122	168.7299893	1389	43.41430036
1237	1	87.76845878	91.44802867	174.7065101	1395	43.91104767
1238	1	87.72799423	91.44083694	165.8484525	1386	43.46622978
1239	1	87.24187726	91.42815884	166.3820704	1385	43.35638977
1240	1	86.64152299	91.7420977	164.0341515	1392	43.6638787
1241	1	85.95190237	91.74443647	170.5442903	1393	44.42157362
1242	1	85.80489561	91.70986321	168.6232657	1389	43.87821847
1243	1	85.07465901	91.45944006	170.2241195	1393	44.63659798
1244	1	84.84532374	91.43309353	173.4258271	1390	44.81400009
1245	1	84.16606758	91.81380302	171.9316969	1391	46.46789512
1246	1	83.17613228	92.26599569	170.6510139	1391	46.78476998
1247	1	82.50395399	91.95183321	170.2241195	1391	47.03268553
1248	1	81.90366643	91.86843997	170.1173959	1391	47.17745687
1249	1	81.00071736	91.71736011	172.4653148	1394	48.06051713
1250	1	80.27474892	91.6312769	171.5048026	1394	48.07065654
1251	1	79.31971326	91.81003584	166.0618997	1395	48.50451887
1252	1	78.25539568	91.87338129	171.9316969	1390	48.55635308
1253	1	77.97553957	92.29856115	169.4770544	1390	49.11544908
1254	1	77.69899425	92.51293103	166.8089648	1392	48.90778694
1255	1	76.79899497	92.36468055	173.8527215	1393	49.53059088
1256	1	75.86897048	92.85457163	169.0501601	1389	49.69606145
1257	1	75.24407753	92.96195262	168.9434365	1393	50.60263536
1258	1	73.89798851	92.95905172	169.7972252	1392	49.62781377
1259	1	73.52945402	93.17456897	167.9829242	1392	49.39426912
1260	1	73.30647482	93.05107914	165.8484525	1390	49.34333722
1261	1	72.40977714	93.00431344	170.5442903	1391	50.27421749
1262	1	72.30935252	92.61798561	164.6744931	1390	49.75222059
1263	1	71.8537464	92.90417867	169.3703308	1388	49.64649893
1264	1	71.10079194	92.95104392	168.0896478	1389	49.1867886
1265	1	70.45172911	92.8148415	169.7972252	1388	48.8601873
1266	1	70.42188625	93.20806335	166.9156884	1389	49.78886307
1267	1	70.26406926	92.95382395	166.9156884	1386	49.73990794
1268	1	69.64574315	93.10678211	166.7022412	1386	49.45463581
1269	1	69.18273381	92.98920863	166.0618997	1390	49.43239879
1270	1	68.8512931	93.0237069	172.678762	1392	50.72343913
1271	1	68.61682243	92.93745507	168.303095	1391	50.87379191
1272	1	68.43393502	92.82238267	171.7182497	1385	52.0611311
1273	1	68.13381295	92.94604317	167.5560299	1390	52.19132449
1274	1	67.46623563	92.86781609	169.4770544	1392	52.17054537
1275	1	66.97338129	92.52733813	168.9434365	1390	51.20776203
1276	1	66.40215827	92.43597122	169.1568837	1390	51.71804265
1277	1	65.68727534	92.39396118	172.3585912	1391	51.30978566
1278	1	64.99352983	92.75197699	169.6905016	1391	51.37436953
1279	1	63.67267484	93.05767844	168.7299893	1387	51.38899636
1280	1	63.57431457	93.14862915	163.8207044	1386	51.23842741
1281	1	63.09005764	93.00144092	171.6115261	1388	50.60736475
1282	1	62.35416667	92.83189655	171.6115261	1392	50.26681146
1283	1	62.24479541	92.88083274	168.1963714	1393	50.07183999
1284	1	61.89935298	92.69734004	174.0661686	1391	50.58567303
1285	1	61.33261339	92.96400288	170.5442903	1389	50.4598419
1286	1	60.9040404	92.94588745	168.6232657	1386	49.88681995
1287	1	60.76978417	92.89856115	166.8089648	1390	50.05956883
1288	1	59.97336213	92.94816415	167.8762006	1389	49.82539889
1289	1	59.91020115	93.25359195	167.022412	1392	50.0421428
1290	1	59.40909091	93.48629149	167.8762006	1386	49.29988555
1291	1	58.90935252	93.39640288	172.2518677	1390	50.05916643
1292	1	58.25216138	93.53386167	166.7022412	1388	50.81865999
1293	1	57.51401869	93.75125809	168.1963714	1391	50.63881456
1294	1	56.95824334	93.72282217	168.1963714	1389	50.92734523
1295	1	56.13884892	93.77553957	172.5720384	1390	49.93325401
1296	1	55.57173601	93.96413199	168.4098186	1394	49.94632162
1297	1	55.48233598	93.44196107	164.7812166	1387	49.5837068
1298	1	54.91373113	93.52264558	170.4375667	1391	49.02216007
1299	1	54.54100719	93.80863309	171.5048026	1390	48.37045296
1300	1	53.96623563	93.69324713	168.6232657	1392	48.34202446
1301	1	53.39020878	93.63426926	173.2123799	1389	48.8571624
1302	1	52.61764706	93.95050215	170.5442903	1394	49.16582852
1303	1	51.53476703	94.44946237	170.4375667	1395	49.45271627
1304	1	51.02089337	94.61455331	172.7854856	1388	48.92070166
1305	1	50.31178161	94.91522989	170.9711846	1392	49.47219446
1306	1	49.82805755	94.86258993	170.3308431	1390	49.05446247
1307	1	49.70028818	94.86599424	169.1568837	1388	49.01316503
1308	1	49.58076095	94.70567121	171.398079	1393	48.04754876
1309	1	49.14511494	94.66307471	168.6232657	1392	47.01651436
1310	1	48.91678623	94.63701578	168.1963714	1394	46.59921382
1311	1	48.39048991	94.93299712	168.5165422	1388	47.05721501
1312	1	47.66786744	94.83213256	167.8762006	1388	47.1531111
1313	1	46.97555715	94.81092739	169.1568837	1391	46.61899117
1314	1	46.43556515	95.09935205	167.7694771	1389	46.07169969
1315	1	45.61510791	95.60215827	168.6232657	1390	45.94896684
1316	1	45.14367816	95.7033046	171.0779082	1392	45.20131772
1317	1	45.22684853	95.7666906	173.8527215	1393	45.26763953
1318	1	44.96269727	96.01649928	169.2636073	1394	45.50887154
1319	1	44.61699064	96.40820734	165.6350053	1389	46.02992266
1320	1	44.06983441	96.27573794	170.6510139	1389	46.44816622
1321	1	43.51652299	96.64942529	169.583778	1392	46.42834517
1322	1	42.82458663	96.72537743	167.6627535	1391	46.78573036
1323	1	42.11844939	97.24766691	174.0661686	1393	46.93756449
1324	1	41.22485632	97.65014368	168.6232657	1392	48.13252665
1325	1	40.65039483	97.72720747	170.864461	1393	47.88263537
1326	1	40.43741007	97.69208633	169.3703308	1390	47.55254572
1327	1	39.91039427	97.87383513	170.0106724	1395	47.23291066
1328	1	39.68489209	98.10215827	165.4215582	1390	47.59582723
1329	1	39.45656856	98.61880833	169.6905016	1393	47.26212778
1330	1	39.14502165	99.04473304	166.9156884	1386	47.15951868
1331	1	39.2246949	99.21823403	170.1173959	1393	47.05964316
1332	1	39.02156722	99.57943925	169.583778	1391	46.64077197
1333	1	38.28181165	99.9209202	173.5325507	1391	47.15726553
1334	1	37.6954023	100.1027299	172.3585912	1392	47.46327414
1335	1	37.58658009	100.2445887	164.6744931	1386	47.15354398
1336	1	37.481615	100.4917087	169.7972252	1387	47.24829908
1337	1	37.02881844	100.8040346	171.8249733	1388	47.42565659
1338	1	36.54689755	100.8015873	167.7694771	1386	47.46800776
1339	1	35.83105679	100.8662832	174.493063	1391	47.49701077
1340	1	35.5687545	100.9791217	169.0501601	1389	47.15383316
1341	1	35.25144092	101.2067723	168.5165422	1388	46.30367825
1342	1	34.87778577	101.5305536	170.3308431	1391	46.53553754
1343	1	34.58069164	101.7572046	172.0384205	1388	46.83355468
1344	1	34.28334535	102.1398702	171.6115261	1387	47.09505414
1345	1	34.26315789	102.1910598	166.2753469	1387	47.98035677
1346	1	34.16882184	102.1760057	172.3585912	1392	47.15838477
1347	1	34.05603448	102.2729885	165.4215582	1392	47.04749679
1348	1	33.45827338	102.2920863	168.303095	1390	45.93994946
1349	1	33.00863309	102.4388489	167.8762006	1390	47.32236379
1350	1	32.56515479	102.7804176	167.9829242	1389	48.31345449
1351	1	32.23126801	102.806196	162.9669157	1388	47.58578822
1352	1	31.96623563	102.7693966	169.583778	1392	47.37821843
1353	1	31.84791966	103.0121951	167.6627535	1394	46.5336459
1354	1	31.72146447	103.3165829	166.1686233	1393	47.01214885
1355	1	31.39152299	103.3426724	169.0501601	1392	46.41303781
1356	1	31.01799856	103.8711303	167.022412	1389	46.42722112
1357	1	30.36311239	104.2391931	170.6510139	1388	46.54040767
1358	1	29.95402299	104.3397989	170.5442903	1392	47.11993669
1359	1	29.75287356	104.3864943	171.6115261	1392	47.71017853
1360	1	29.13800578	104.7391618	166.5955176	1384	47.6830535
1361	1	28.6329023	105.0869253	169.2636073	1392	47.73165118
1362	1	28.27521614	105.2629683	171.5048026	1388	46.86336215
1363	1	28.04178674	105.5237752	170.2241195	1388	46.69035825
1364	1	27.68727534	105.8317757	164.0341515	1391	46.74322035
1365	1	27.5850682	105.8262742	168.7299893	1393	47.15365666
1366	1	27.0079023	106.0416667	165.6350053	1392	46.76096858
1367	1	26.77321814	106.3988481	172.5720384	1389	46.42562776
1368	1	26.40938628	106.6577617	168.5165422	1385	46.71815601
1369	1	25.51436782	106.7428161	171.7182497	1392	46.94664831
1370	1	25.26504298	106.8151862	168.0896478	1396	47.21324809
1371	1	25.27462257	106.7498203	165.5282818	1391	46.90243326
1372	1	24.9403307	107.0409777	166.1686233	1391	47.27132135
1373	1	24.64536971	107.1184494	168.1963714	1393	46.74954461
1374	1	24.22214234	107.6700216	168.1963714	1391	46.33714515
1375	1	24.16402878	107.7733813	166.5955176	1390	46.30401959
1376	1	23.84726225	108.0814121	171.9316969	1388	46.40569828
1377	1	23.47485632	108.3778736	171.5048026	1392	46.42532782
1378	1	22.89247312	108.7182796	166.7022412	1395	47.32725616
1379	1	22.62121212	108.9761905	168.8367129	1386	46.65726753
1380	1	22.71459382	109.0905823	167.4493063	1391	47.02955386
1381	1	22.37445887	109.1984127	166.1686233	1386	46.63416462
1382	1	22.28334535	109.5313627	169.1568837	1387	47.05261172
1383	1	22.00288392	109.8485941	170.5442903	1387	46.70331392
1384	1	21.3362069	110.545977	171.8249733	1392	47.58373027
1385	1	21.1976912	110.4271284	168.6232657	1386	48.04028567
1386	1	20.71079137	110.9381295	170.9711846	1390	48.41848635
1387	1	20.35107914	111.2568345	168.7299893	1390	48.90209901
1388	1	19.88023088	111.501443	168.4098186	1386	49.22965002
1389	1	19.35534817	111.7717157	167.5560299	1393	49.73048323
1390	1	19.0891445	112.0503235	169.583778	1391	49.94275299
1391	1	18.7971223	112.5453237	167.6627535	1390	49.39611947
1392	1	18.89568345	113.0215827	166.5955176	1390	49.42725561
1393	1	18.97472924	113.5155235	168.9434365	1385	49.38674459
1394	1	18.65899281	113.5280576	165.7417289	1390	49.61370198
1395	1	18.70821326	113.5720461	167.1291355	1388	48.82109277
1396	1	18.51541219	114.0043011	170.2241195	1395	50.13539017
1397	1	18.48454349	114.1897915	168.4098186	1391	49.88487825
1398	1	18.26277898	114.2901368	166.488794	1389	50.2621959
1399	1	18.23342939	114.3544669	165.1013874	1388	50.35945361
1400	1	18.12383009	114.2685385	168.1963714	1389	51.31681758
1401	1	18.02233429	114.454611	166.5955176	1388	51.88193202
1402	1	17.87319885	114.2377522	171.398079	1388	52.69540792
1403	1	17.74675325	114.2077922	164.5677695	1386	52.57275588
1404	1	17.60603882	114.5363048	166.8089648	1391	52.67264926
1405	1	17.30437904	114.9346734	166.7022412	1393	54.03889416
1406	1	17.25827338	114.6956835	170.864461	1390	54.56998674
1407	1	17.17908309	114.7858166	168.5165422	1396	55.06254259
1408	1	17.24244604	114.5546763	171.2913554	1390	54.69347711
1409	1	17.15151515	114.8145743	167.8762006	1386	54.79370171
1410	1	17.31916427	114.7471182	168.303095	1388	54.63403923
1411	1	17.17934003	115.1126255	169.7972252	1394	55.21108574
1412	1	16.90308686	115.5656856	173.5325507	1393	56.15064089
1413	1	16.78017241	115.7313218	172.8922092	1392	55.53272244
1414	1	16.68790265	116.5218325	168.9434365	1397	56.50641192
1415	1	16.45068395	116.9848812	168.4098186	1389	57.42902152
1416	1	15.94388489	117.4820144	170.5442903	1390	58.60486512
1417	1	15.64460432	117.9956835	171.7182497	1390	58.5326417
1418	1	15.64295977	118.0057471	168.9434365	1392	59.42186747
1419	1	15.6553713	118.1528479	171.1846318	1387	60.20423364
1420	1	15.71798561	118.3820144	169.583778	1390	59.8468459
1421	1	15.61699064	118.7278618	173.8527215	1389	60.51864869
1422	1	15.84271284	119.1176046	169.9039488	1386	60.03267509
1423	1	15.63864943	119.6609195	171.7182497	1392	60.19723926
1424	1	15.72792534	120.1292175	168.8367129	1393	60.32571022
1425	1	15.78633094	120.0338129	171.6115261	1390	59.56527464
1426	1	15.74193548	120.181362	169.2636073	1395	60.26930007
1427	1	15.86053199	120.8087707	172.5720384	1391	61.21089694
1428	1	15.90654206	121.526959	173.6392743	1391	60.93374795
1429	1	15.85057471	121.8706897	171.1846318	1392	60.18334953
1430	1	15.69380403	122.3537464	171.1846318	1388	60.37939309
1431	1	15.45905172	123.1673851	172.2518677	1392	60.83805878
1432	1	15.07065609	123.7065609	173.2123799	1387	61.94937406
1433	1	15.36272401	123.9483871	171.8249733	1395	62.44745748
1434	1	14.93664507	124.5161987	172.3585912	1389	63.74019497
1435	1	14.83465133	125.1092739	170.5442903	1391	64.61754708
1436	1	14.61853448	125.6364943	174.3863394	1392	64.23831181
1437	1	14.4011544	125.7698413	175.8804696	1386	64.81229697
1438	1	14.74353448	126.1774425	173.6392743	1392	65.01695457
1439	1	14.57951289	126.2879656	178.6552828	1396	65.30064097
1440	1	14.64722822	126.7393808	173.8527215	1389	64.2656894
1441	1	14.45395683	126.8417266	174.8132337	1390	64.94626168
1442	1	14.37769784	127.323741	173.2123799	1390	64.5813552
1443	1	14.49963951	127.6113915	172.4653148	1387	64.53232285
1444	1	14.6091954	128.6278736	172.3585912	1392	64.68256651
1445	1	14.55755396	129.2482014	172.0384205	1390	64.42157409
1446	1	14.5146743	129.8682892	173.959445	1397	64.01190219
1447	1	14.41540677	130.7724982	174.7065101	1389	64.2097445
1448	1	14.21531792	131.7124277	173.8527215	1384	64.62820804
1449	1	14.43858382	132.4992775	172.2518677	1384	63.83616245
1450	1	14.51329978	132.7735442	172.5720384	1391	64.61291033
1451	1	14.52060738	132.6898048	170.3308431	1383	64.60948658
1452	1	14.56340058	132.4776657	173.1056564	1388	65.17651437
1453	1	14.52703677	132.5508291	173.3191035	1387	65.98626717
1454	1	14.64748201	133.3223022	172.3585912	1390	64.84535283
1455	1	14.59841384	133.81615	173.1056564	1387	65.07671143
1456	1	14.59323254	133.9654428	175.773746	1389	64.39389842
1457	1	14.62939068	134.8430108	176.8409819	1395	63.83813537
1458	1	14.9108555	134.9209202	172.1451441	1391	62.70532915
1459	1	15.02084831	135.9108555	175.773746	1391	63.52364453
1460	1	14.90503597	136.4258993	171.0779082	1390	63.31312217
1461	1	14.83838384	136.8614719	174.0661686	1386	62.48781411
1462	1	15.14501077	138.1679828	174.2796158	1393	61.34175446
1463	1	15.28097983	138.4279539	172.3585912	1388	60.36467885
1464	1	15.3926513	139.3523055	171.0779082	1388	60.62233981
1465	1	15.49208633	140.4438849	171.2913554	1390	59.60884187
1466	1	15.73007897	140.5656856	168.9434365	1393	59.8347449
1467	1	15.63302091	140.7346792	169.0501601	1387	59.71769081
1468	1	16.21879484	141.1355811	173.3191035	1394	58.29304648
1469	1	16.43052556	141.0777538	170.6510139	1389	58.13155682
1470	1	16.44132469	141.1533477	168.4098186	1389	58.11245336
1471	1	16.52487383	141.6481615	169.2636073	1387	57.26798902
1472	1	16.6112311	142.1087113	169.1568837	1389	56.94958489
1473	1	16.68561151	142.5158273	172.8922092	1390	56.97386123
1474	1	16.84554598	142.908046	171.398079	1392	56.64447884
1475	1	16.85662824	143.148415	169.4770544	1388	55.73309891
1476	1	16.96836808	143.3702372	169.2636073	1391	55.35816327
1477	1	17.13587347	143.6815241	165.8484525	1391	54.69811602
1478	1	17.34604317	143.8489209	168.9434365	1390	54.55036614
1479	1	17.37445887	144.2301587	166.5955176	1386	54.08575709
1480	1	17.74748201	144.6618705	170.9711846	1390	53.25581841
1481	1	17.85858586	145.6132756	168.4098186	1386	51.56729901
1482	1	17.9185292	145.4794521	169.9039488	1387	51.54260073
1483	1	18.37184116	145.6115523	167.8762006	1385	50.89408908
1484	1	18.48484848	145.6363636	168.9434365	1386	50.45478238
1485	1	18.38555957	145.7494585	166.1686233	1385	50.17630109
1486	1	18.59597412	145.8497484	169.6905016	1391	50.15870929
1487	1	18.89466089	146.1883117	164.4610459	1386	50.50677879
1488	1	18.75448672	145.9569275	170.9711846	1393	51.66086468
1489	1	18.22318215	145.9654428	168.5165422	1389	51.01701462
1490	1	18.47482014	145.9964029	168.9434365	1390	50.99651385
1491	1	18.61699064	146.4355652	167.6627535	1389	50.84474314
1492	1	18.62634989	146.4521238	164.8879402	1389	50.49854227
1493	1	18.64048991	146.6116715	169.1568837	1388	50.78237671
1494	1	18.67769784	146.6827338	169.6905016	1390	50.52073618
1495	1	18.82204611	146.925072	167.1291355	1388	50.93473886
1496	1	19.13803019	147.116463	168.5165422	1391	50.89453933
1497	1	19.18646508	147.2102232	172.4653148	1389	50.5544101
1498	1	19.01295896	147.150468	170.1173959	1389	51.02713708
1499	1	19.11079137	146.9697842	171.9316969	1390	50.72323336
1500	1	19.16726748	146.9574621	166.9156884	1387	50.13757569
1501	1	19.33958183	147.667628	162.5400213	1387	49.55807041
1502	1	19.44524496	147.6685879	169.2636073	1388	50.40958501
1503	1	19.62896254	147.5864553	169.1568837	1388	50.12955478
1504	1	19.6162707	147.5939525	167.3425827	1389	50.2421118
1505	1	19.46043165	147.5496403	170.0106724	1390	50.3567346
1506	1	19.77521614	147.9992795	165.6350053	1388	50.88529651
1507	1	20.20893372	148.5021614	167.1291355	1388	51.05161399
1508	1	20.29034582	148.4200288	168.1963714	1388	50.84484543
1509	1	20.35729691	148.4716032	171.7182497	1391	50.41230971
1510	1	20.48635057	148.9741379	168.9434365	1392	50.02579794
1511	1	20.56258993	149.181295	169.1568837	1390	50.11387392
1512	1	20.89734386	149.0868629	169.3703308	1393	49.56926818
1513	1	21.45323741	149.357554	170.7577375	1390	50.67529764
1514	1	21.10050615	148.923355	166.1686233	1383	49.98654917
1515	1	21.42682048	148.9286229	168.9434365	1387	50.59835376
1516	1	21.27194245	148.6841727	167.022412	1390	49.33263801
1517	1	21.36161035	148.8123652	167.1291355	1391	49.97844251
1518	1	21.30863309	148.7769784	172.4653148	1390	49.55545546
1519	1	21.27566403	148.9964106	170.2241195	1393	48.92820751
1520	1	21.18592965	148.8600144	170.4375667	1393	49.30146835
1521	1	21.28592058	148.9898917	167.3425827	1385	49.33103936
1522	1	21.17604618	149	167.022412	1386	48.93162692
1523	1	21.30403458	149.25	167.6627535	1388	48.388021
1524	1	21.31818182	149.465368	165.7417289	1386	48.46184401
1525	1	21.8283046	149.7593391	171.1846318	1392	48.77667079
1526	1	22.01727862	149.2822174	169.6905016	1389	49.39675512
1527	1	22.25288184	149.3580692	167.9829242	1388	49.60596175
1528	1	22.10344828	149.779454	167.5560299	1392	50.18684199
1529	1	21.85241181	149.7926566	167.8762006	1389	50.01989165
1530	1	21.88513999	150.0559943	169.2636073	1393	50.59043348
1531	1	21.90634006	149.9337176	168.0896478	1388	50.90709067
1532	1	22.3659238	149.9158879	172.2518677	1391	52.24130574
1533	1	22.64152299	150.2356322	170.6510139	1392	52.53219627
1534	1	22.50612833	150.5147801	167.5560299	1387	52.11102686
1535	1	22.51942446	150.8532374	168.1963714	1390	51.7778893
1536	1	23.04040404	151.0468975	162.3265742	1386	52.56694351
1537	1	23.0778659	150.9286229	169.4770544	1387	52.79009016
1538	1	23.51798561	151.3726619	171.398079	1390	53.93541135
1539	1	23.60172538	151.3040978	174.5997866	1391	54.37584874
1540	1	23.46829971	151.4654179	169.9039488	1388	54.91356353
1541	1	23.69949676	151.713156	173.4258271	1391	55.96003504
1542	1	24.06993511	152.3244412	170.2241195	1387	56.90156124
1543	1	24.3961039	152.6500722	170.2241195	1386	57.55282723
1544	1	24.49819755	152.3850036	169.4770544	1387	56.61615148
1545	1	24.4445245	152.3717579	168.8367129	1388	57.03818429
1546	1	24.42846873	152.3831776	172.678762	1391	57.25724865
1547	1	24.24388489	152.257554	172.678762	1390	57.35827702
1548	1	24.28149748	152.1648668	168.5165422	1389	56.13339366
1549	1	24.48778736	152.3670977	168.8367129	1392	56.72410037
1550	1	24.81096681	152.4062049	168.0896478	1386	56.81640199
1551	1	24.83994232	152.3511175	171.2913554	1387	56.60023425
1552	1	24.74927954	152.4445245	169.6905016	1388	55.59683701
1553	1	25.12924188	152.2953069	166.7022412	1385	55.8379909
1554	1	25.42166065	152.2310469	171.6115261	1385	56.62936693
1555	1	25.5381295	152.3395683	168.8367129	1390	56.28954565
1556	1	25.98776978	152.5302158	168.6232657	1390	56.58363963
1557	1	25.97981255	152.5955299	167.2358591	1387	55.68407577
1558	1	25.59221902	152.3832853	169.583778	1388	55.21766596
