"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.surface"	"cell.volume"	"cell.length"
2464	1	166.4270309	154.4212797	173.6392743	1391	64.05627749
2465	1	166.8795094	154.6038961	175.9871932	1386	64.67740461
2466	1	167.5803893	154.4563807	174.7065101	1387	64.50680564
2467	1	167.4942363	154.4589337	173.1056564	1388	64.22524585
2468	1	167.9196557	154.464132	175.0266809	1394	65.20395383
2469	1	168.6063446	154.443403	170.4375667	1387	64.47575457
2470	1	169.132089	154.2275664	173.8527215	1393	63.38830186
2471	1	169.7665706	154.0972622	173.959445	1388	63.47987212
2472	1	170.0193687	154.1090387	175.2401281	1394	63.64978831
2473	1	170.2992806	154.2014388	172.5720384	1390	63.57464598
2474	1	171.1071942	154.3366906	175.773746	1390	63.71746595
2475	1	171.5995687	154.21711	178.7620064	1391	63.26615524
2476	1	172.1768512	154.0201294	178.1216649	1391	62.24720262
2477	1	172.6145533	153.8832853	177.054429	1388	61.58416022
2478	1	173.3018732	153.9690202	173.1056564	1388	61.54686191
2479	1	173.6109117	153.7602297	171.1846318	1393	61.23339835
2480	1	174.7092606	153.5972721	173.4258271	1393	61.42905724
2481	1	174.9949604	153.5579554	172.4653148	1389	60.61129978
2482	1	175.3585313	153.9013679	172.9989328	1389	60.32705439
2483	1	176.1035226	153.9273904	177.4813234	1391	61.39238684
2484	1	176.6227502	153.8588913	173.1056564	1389	60.80308774
2485	1	177.7575323	153.8012912	178.9754536	1394	60.89405328
2486	1	177.7988506	154.0258621	177.9082177	1392	61.77402216
2487	1	178.9086331	153.9683453	178.5485592	1390	61.41440203
2488	1	179.6409517	154.3374189	170.5442903	1387	61.45597072
2489	1	180.195245	154.5569164	175.6670224	1388	61.9127512
2490	1	181.0824964	154.6032999	173.7459979	1394	61.96293496
2491	1	181.2303816	154.3786897	177.054429	1389	62.66274994
2492	1	181.6705036	154.3834532	175.4535752	1390	62.96275592
2493	1	182.1754134	154.4306254	173.959445	1391	62.55158331
2494	1	182.5028818	154.2341499	174.9199573	1388	61.3500785
2495	1	182.7856115	154.0776978	175.0266809	1390	61.38603232
2496	1	183.7485591	153.8645533	171.398079	1388	60.21550216
2497	1	184.1153569	153.8788753	175.8804696	1387	59.01208435
2498	1	184.2005751	153.5535586	173.8527215	1391	58.56461528
2499	1	184.21711	153.4435658	175.5602988	1391	58.8820178
2500	1	184.2708333	153.6400862	175.2401281	1392	58.99733033
2501	1	184.5406183	153.5449317	175.3468517	1391	58.86026905
2502	1	185.1507538	153.3610912	175.3468517	1393	59.33745526
2503	1	185.8396837	153.2041697	172.9989328	1391	58.64658863
2504	1	186.3477322	153.449964	172.678762	1389	58.27207109
2505	1	187.225018	153.3278217	171.2913554	1391	58.68747112
