"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.surface"	"cell.volume"	"cell.length"
1614	1	17.93893678	142.8247126	169.4770544	1392	51.50954221
1615	1	18.23830094	143.1864651	168.4098186	1389	51.33932452
1616	1	18.31635581	143.6441894	165.208111	1394	51.09829789
1617	1	18.27108868	143.7361211	166.9156884	1387	50.55777389
1618	1	18.2112473	143.4996395	168.4098186	1387	50.17863906
1619	1	17.95533141	143.8342939	164.9946638	1388	50.51964123
1620	1	18.32278936	144.0632638	165.1013874	1391	49.86121104
1621	1	18.62706983	144.4895608	168.0896478	1389	49.64004884
1622	1	18.63381295	144.9935252	165.8484525	1390	49.32737504
1623	1	18.89784173	144.794964	167.1291355	1390	49.46542467
1624	1	18.92507205	144.8191643	165.5282818	1388	49.69592154
1625	1	18.94604317	145.2172662	165.1013874	1390	49.30314574
1626	1	19.23867721	145.2056075	168.6232657	1391	48.77466012
1627	1	19.0943804	144.7658501	166.8089648	1388	49.13405214
1628	1	19.15147164	145.5577889	167.9829242	1393	48.41890297
1629	1	19.64418938	145.9332855	165.3148346	1394	48.12634317
1630	1	19.69136691	146.1633094	169.2636073	1390	48.08735307
1631	1	19.52017291	146.3227666	165.3148346	1388	47.99620242
1632	1	19.71541787	146.675072	163.1803629	1388	47.22075128
1633	1	20.23398128	146.75018	169.3703308	1389	46.75974852
1634	1	20.00215208	146.954089	172.2518677	1394	46.49345459
1635	1	20.04094828	147.1925287	168.1963714	1392	47.37150459
1636	1	20.46081955	146.8741912	167.9829242	1391	47.46192996
1637	1	20.50939306	147.2174855	164.0341515	1384	46.70462003
1638	1	20.34607066	147.5299207	165.7417289	1387	46.82218353
1639	1	19.99496765	147.4370956	166.3820704	1391	45.71863084
1640	1	19.97984161	147.2548596	169.3703308	1389	46.26412768
1641	1	20.07117182	147.4773544	170.864461	1391	46.69205409
1642	1	19.96982759	147.6027299	168.0896478	1392	47.09595625
1643	1	20.35786436	147.7128427	166.8089648	1386	46.51430756
1644	1	20.42476602	148.0395968	166.0618997	1389	46.31695045
1645	1	20.77633478	148.2049062	167.7694771	1386	45.2584609
1646	1	20.97771387	147.9029475	170.5442903	1391	45.4044806
1647	1	20.56865564	147.7368799	171.0779082	1391	45.32237947
1648	1	20.77194245	148.1877698	167.7694771	1390	45.10313322
1649	1	20.59094177	147.9410496	168.4098186	1391	44.85326143
1650	1	21.03604903	148.0706561	169.0501601	1387	44.67595214
1651	1	21.1954023	148.5617816	169.2636073	1392	45.62633638
1652	1	21.08764368	148.5775862	165.1013874	1392	45.41407511
