simulation_id,folder_name,model_type,track_type,domain_width,domain_height,domain_file,gradient_file,gradient_scale,mcs_duration,folder_path,png_count,total_frames,frames_analyzed,frames_skipped,collision_frames,collision_percentage,max_collision_intensity,mean_collision_intensity,track_progress_percentage,max_y_position,progress_data_source
1178,WPI_Collision_TrackA_1178,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_1178,601,601,586,15,392,66.89419795221842,0.003726013786251,0.0006189466860966,69.45644444444444,312.554,celltracks
1179,WPI_Collision_TrackA_1179,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_1179,601,601,586,15,516,88.05460750853243,0.0070164545172306,0.0020098934147194,96.416,433.872,celltracks
12,WPI_Collision_TrackA_12,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_12,601,601,586,15,328,55.972696245733786,0.005057126802772,0.0004328207781345,33.216,149.472,celltracks
3,WPI_Collision_TrackA_3,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_3,78,78,63,15,58,92.06349206349206,0.0050799157477388,0.0020945106358991,20.666666666666668,124.0,images
36,WPI_Collision_TrackA_36,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_36,601,601,586,15,512,87.37201365187714,0.0063330435862411,0.0015239681414758,84.06555555555556,378.295,celltracks
37,WPI_Collision_TrackA_37,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_37,601,601,586,15,505,86.17747440273038,0.0061471592673082,0.001773564122295,82.93488888888889,373.207,celltracks
38,WPI_Collision_TrackA_38,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_38,601,601,586,15,495,84.47098976109216,0.0056507699950322,0.0012611591427388,82.38955555555555,370.753,celltracks
39,WPI_Collision_TrackA_39,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_39,601,601,586,15,489,83.44709897610922,0.006578947368421,0.0015678069208871,82.81888888888889,372.685,celltracks
40,WPI_Collision_TrackA_40,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_40,601,601,586,15,385,65.69965870307168,0.0027264840748543,0.0005438053404423,57.00377777777778,256.517,celltracks
41,WPI_Collision_TrackA_41,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_41,601,601,586,15,467,79.69283276450511,0.0051536789816827,0.0013335275590123,82.68533333333333,372.084,celltracks
42,WPI_Collision_TrackA_42,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_42,601,601,586,15,435,74.23208191126281,0.0030994297049342,0.0006560364189524,70.13622222222222,315.613,celltracks
43,WPI_Collision_TrackA_43,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_43,601,601,586,15,478,81.56996587030717,0.0057781919850885,0.0012719960005757,82.56644444444444,371.549,celltracks
44,WPI_Collision_TrackA_44,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_44,601,601,586,15,306,52.218430034129696,0.003610108303249,0.0003234154525424,32.592888888888886,146.668,celltracks
45,WPI_Collision_TrackA_45,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_45,601,601,586,15,491,83.78839590443687,0.00615441999254,0.0014966018466555,82.95644444444444,373.304,celltracks
5,WPI_Collision_TrackA_5,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_5,601,601,586,15,359,61.262798634812285,0.0028039765485597,0.0004533689442468,21.092066666666668,94.9143,celltracks
